3212,SUECIA_PV,TALLERES_SUECIA_PV,TALLERES,121,"Realizar reuniones de las mesas de trabajo y la asamblea general de la PICFA, para la toma decisiones a escala departamental sobre el manejo de PFNM.",1,1500,1500
3212,SUECIA_PV,VIAJES_SUECIA_PV,HOSPEDAJE NACIONAL,213,Fortalecimiento de capacidades en gestión de negocios de PFNM,1,2000,2000
3221,BID_PV,VIAJES_BID_PV,VIÁTICOS CAMPO,221,"Adecuar las plantas procesadoras, complementando los equipos para la transformación de otros frutos amazónicos.",1,7437,7437
3221,BID_PV,VIAJES_BID_PV,COMBUSTIBLE,221,"Adecuar las plantas procesadoras, complementando los equipos para la transformación de otros frutos amazónicos.",1,3408,3408
3221,BID_PV,EQUIPAMIENTO,INSUMOS Y EQUIPAMIENTO,221,"Adecuar las plantas procesadoras, complementando los equipos para la transformación de otros frutos amazónicos.",1,182001,182001
3222,BID_PV,TALLERES_BID_PV,TALLERES,212 - 223, Fortalecimiento de capacidades en buenas prácticas de transformación de PFNM y Brindar asistencia técnica para la estandarización de los procesos de transformación primaria.,1,70589,70589
3222,BID_PV,VIAJES_BID_PV,VIÁTICOS CAMPO,212 - 223, Fortalecimiento de capacidades en buenas prácticas de transformación de PFNM y Brindar asistencia técnica para la estandarización de los procesos de transformación primaria.,1,32064,32064
3222,BID_PV,VIAJES_BID_PV,COMBUSTIBLE,212 - 223, Fortalecimiento de capacidades en buenas prácticas de transformación de PFNM y Brindar asistencia técnica para la estandarización de los procesos de transformación primaria.,1,12196,12196
3222,SUECIA_PV,COMUNICACIÓN_Y_DIFUSIÓN,IMPRESIONES,212 - 223, Fortalecimiento de capacidades en buenas prácticas de transformación de PFNM y Brindar asistencia técnica para la estandarización de los procesos de transformación primaria.,1,23918,23918
3222,SUECIA_PV,COMUNICACIÓN_Y_DIFUSIÓN,MATERIAL DE DIFUSIÓN,212 - 223, Fortalecimiento de capacidades en buenas prácticas de transformación de PFNM y Brindar asistencia técnica para la estandarización de los procesos de transformación primaria.,1,11858,11858
3112,AFD,VIAJES_AFD,ALIMENTACION TALLERES,211,Fortalecer el manejo sostenible de bosques .,1,5000,5000
3121,AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,KITS DE COSECHA FRUTOS AMAZONICOS,"A,2,1,2,",Impulsar la organzacion de las comunidades para el aprovechamiento sostenible de los bosques ,1,"267175,19","267175,19"
3121,AFD,VIAJES_AFD,TRANSPORTE TERRESTRE,"A,2,2.1",Impulsar la organzacion de las comunidades para el aprovechamiento sostenible de los bosques ,1,"7718,21","7718,21"
3121,AFD,VIAJES_AFD,VIATICOS CIUDAD (ACEAA),"A,2,2.1",Impulsar la organzacion de las comunidades para el aprovechamiento sostenible de los bosques ,1,"7161,12","7161,12"
3121,AFD,VIAJES_AFD,HOSPEDAJE TERCEROS,"A,2,2.1",Impulsar la organzacion de las comunidades para el aprovechamiento sostenible de los bosques ,1,20000,20000
3121,AFD,VIAJES_AFD,ALIMENTACION TALLERES,"A,2,2.1",Impulsar la organzacion de las comunidades para el aprovechamiento sostenible de los bosques ,1,13000,13000
3222,AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,SACOS DE YUTE,"A,2,2.1",Impulsar la organzacion de las comunidades para el aprovechamiento sostenible de los bosques ,1,"11163,55","11163,55"
3121,AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,PASAJES AEREOS,"A,2,2.1",Impulsar la organzacion de las comunidades para el aprovechamiento sostenible de los bosques ,1,4463,4463
3221,RAINFOREST,GESTIÓN_DE_ÁREAS_PROTEGIDAS_RF,CAPACITADORES,A3.5 / 4 / 4.5,"Promover la agregación de valor a partir de la construcción y funcionamiento de una planta procesadora de pulpa de frutos de palmeras, en base a un estudio de factibilidad que incluya el diseño de esquemas de suministro con las comunidades de las áreas protegidas y el establecimiento de una cadena de frío.",1,"24953,07","24953,07"
3221,RAINFOREST,GESTIÓN_DE_ÁREAS_PROTEGIDAS_RF,LABORATORIO,A3.5 / 4 / 4.5,"Promover la agregación de valor a partir de la construcción y funcionamiento de una planta procesadora de pulpa de frutos de palmeras, en base a un estudio de factibilidad que incluya el diseño de esquemas de suministro con las comunidades de las áreas protegidas y el establecimiento de una cadena de frío.",1,"24953,07","24953,07"
3221,RAINFOREST,GESTIÓN_DE_ÁREAS_PROTEGIDAS_RF,PASAJES TERRESTRES NACIONALES,A3.5 / 4 / 4.5,"Promover la agregación de valor a partir de la construcción y funcionamiento de una planta procesadora de pulpa de frutos de palmeras, en base a un estudio de factibilidad que incluya el diseño de esquemas de suministro con las comunidades de las áreas protegidas y el establecimiento de una cadena de frío.",1,"24953,07","24953,07"
3221,RAINFOREST,GESTIÓN_DE_ÁREAS_PROTEGIDAS_RF,ALIMENTACION TALLERES,A3.5 / 4 / 4.5,"Promover la agregación de valor a partir de la construcción y funcionamiento de una planta procesadora de pulpa de frutos de palmeras, en base a un estudio de factibilidad que incluya el diseño de esquemas de suministro con las comunidades de las áreas protegidas y el establecimiento de una cadena de frío.",1,"24953,07","24953,07"
3221,RAINFOREST,GESTIÓN_DE_ÁREAS_PROTEGIDAS_RF,ALQUILER DE SALÓN,A3.5 / 4 / 4.5,"Promover la agregación de valor a partir de la construcción y funcionamiento de una planta procesadora de pulpa de frutos de palmeras, en base a un estudio de factibilidad que incluya el diseño de esquemas de suministro con las comunidades de las áreas protegidas y el establecimiento de una cadena de frío.",1,"24953,07","24953,07"
3221,RAINFOREST,GESTIÓN_DE_ÁREAS_PROTEGIDAS_RF,EQUIPOS DE PRODUCCIÓN,A3.5 / 4 / 4.5,"Promover la agregación de valor a partir de la construcción y funcionamiento de una planta procesadora de pulpa de frutos de palmeras, en base a un estudio de factibilidad que incluya el diseño de esquemas de suministro con las comunidades de las áreas protegidas y el establecimiento de una cadena de frío.",1,"24953,07","24953,07"
3221,RAINFOREST,GESTIÓN_DE_ÁREAS_PROTEGIDAS_RF,HERRAMIENTAS VARIAS,A3.5 / 4 / 4.5,"Promover la agregación de valor a partir de la construcción y funcionamiento de una planta procesadora de pulpa de frutos de palmeras, en base a un estudio de factibilidad que incluya el diseño de esquemas de suministro con las comunidades de las áreas protegidas y el establecimiento de una cadena de frío.",1,"24953,07","24953,07"
3221,RAINFOREST,GESTIÓN_DE_ÁREAS_PROTEGIDAS_RF,MATERIAL DE CONSTRUCCIÓN,A3.5 / 4 / 4.5,"Promover la agregación de valor a partir de la construcción y funcionamiento de una planta procesadora de pulpa de frutos de palmeras, en base a un estudio de factibilidad que incluya el diseño de esquemas de suministro con las comunidades de las áreas protegidas y el establecimiento de una cadena de frío.",1,"24953,07","24953,07"
3221,RAINFOREST,GESTIÓN_DE_ÁREAS_PROTEGIDAS_RF,CERTIFICACIÓN ORGANICA,A3.5 / 4 / 4.5,"Promover la agregación de valor a partir de la construcción y funcionamiento de una planta procesadora de pulpa de frutos de palmeras, en base a un estudio de factibilidad que incluya el diseño de esquemas de suministro con las comunidades de las áreas protegidas y el establecimiento de una cadena de frío.",1,"24962,75","24962,75"
3221,RAINFOREST,EQUIPOS_Y_SUMINISTROS_RF,SUMINISTROS DE PROYECTO,A3.5 / 5 / 5.3,"Promover la agregación de valor a partir de la construcción y funcionamiento de una planta procesadora de pulpa de frutos de palmeras, en base a un estudio de factibilidad que incluya el diseño de esquemas de suministro con las comunidades de las áreas protegidas y el establecimiento de una cadena de frío.",1,"104393,92","104393,92"
3221,RAINFOREST,EQUIPOS_Y_SUMINISTROS_RF,EQUIPOS DE PRODUCCIÓN,A3.5 / 5 / 5.3,"Promover la agregación de valor a partir de la construcción y funcionamiento de una planta procesadora de pulpa de frutos de palmeras, en base a un estudio de factibilidad que incluya el diseño de esquemas de suministro con las comunidades de las áreas protegidas y el establecimiento de una cadena de frío.",1,"112293,67","112293,67"
3221,RAINFOREST,EQUIPOS_Y_SUMINISTROS_RF,HERRAMIENTAS VARIAS,A3.5 / 5 / 5.3,"Promover la agregación de valor a partir de la construcción y funcionamiento de una planta procesadora de pulpa de frutos de palmeras, en base a un estudio de factibilidad que incluya el diseño de esquemas de suministro con las comunidades de las áreas protegidas y el establecimiento de una cadena de frío.",1,"112293,67","112293,67"
3222,RAINFOREST,GESTIÓN_DE_ÁREAS_PROTEGIDAS_RF,CAPACITADORES,A3.6 / 4 / 4.5,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"46788,22","46788,22"
3222,RAINFOREST,GESTIÓN_DE_ÁREAS_PROTEGIDAS_RF,LABORATORIO,A3.6 / 4 / 4.5,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"46788,22","46788,22"
3222,RAINFOREST,GESTIÓN_DE_ÁREAS_PROTEGIDAS_RF,PASAJES TERRESTRES NACIONALES,A3.6 / 4 / 4.5,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"46788,22","46788,22"
3222,RAINFOREST,GESTIÓN_DE_ÁREAS_PROTEGIDAS_RF,ALIMENTACION TALLERES,A3.6 / 4 / 4.5,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"46788,22","46788,22"
3222,RAINFOREST,GESTIÓN_DE_ÁREAS_PROTEGIDAS_RF,ALQUILER DE SALÓN,A3.6 / 4 / 4.5,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"46788,22","46788,22"
3222,RAINFOREST,GESTIÓN_DE_ÁREAS_PROTEGIDAS_RF,EQUIPOS DE PRODUCCIÓN,A3.6 / 4 / 4.5,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"46788,22","46788,22"
3222,RAINFOREST,GESTIÓN_DE_ÁREAS_PROTEGIDAS_RF,HERRAMIENTAS VARIAS,A3.6 / 4 / 4.5,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"46788,22","46788,22"
3222,RAINFOREST,GESTIÓN_DE_ÁREAS_PROTEGIDAS_RF,MATERIAL DE CONSTRUCCIÓN,A3.6 / 4 / 4.5,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"46788,22","46788,22"
3222,RAINFOREST,GESTIÓN_DE_ÁREAS_PROTEGIDAS_RF,CERTIFICACIÓN ORGANICA,A3.6 / 4 / 4.5,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"46795,48","46795,48"
3222,RAINFOREST,VIAJES_RF,COMBUSTIBLE,A3.6 / 7 / 7.7,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"3208,39","3208,39"
3222,RAINFOREST,VIAJES_RF,VIÁTICOS,A3.6 / 7 / 7.7,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"3208,39","3208,39"
3222,RAINFOREST,VIAJES_RF,PASAJES TERRESTRES NACIONALES,A3.6 / 7 / 7.7,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"3208,39","3208,39"
3222,RAINFOREST,VIAJES_RF,PASAJES AÉREOS NACIONALES,A3.6 / 7 / 7.7,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"3208,39","3208,39"
3222,RAINFOREST,VIAJES_RF,HOSPEDAJE NACIONAL,A3.6 / 7 / 7.7,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"3208,39","3208,39"
3222,RAINFOREST,VIAJES_RF,ALQUILER DE VEHÍCULOS,A3.6 / 7 / 7.7,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"3208,39","3208,39"
3222,RAINFOREST,VIAJES_RF,"PAGO PONTÓN, PEAJES, ETC",A3.6 / 7 / 7.7,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"3208,39","3208,39"
3222,RAINFOREST,EQUIPOS_Y_SUMINISTROS_RF,SUMINISTROS DE OFICINA,A3.6 / 5 / 5.2,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"10106,43","10106,43"
3222,RAINFOREST,EQUIPOS_Y_SUMINISTROS_RF,EQUIPOS,A3.6 / 5 / 5.2,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"10106,43","10106,43"
3222,RAINFOREST,EQUIPOS_Y_SUMINISTROS_RF,SUMINISTROS DE PROYECTO,A3.6 / 5 / 5.2,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"10106,43","10106,43"
3222,RAINFOREST,EQUIPOS_Y_SUMINISTROS_RF,EQUIPO DE PROTECCIÓN PERSONAL,A3.6 / 5 / 5.2,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"10106,43","10106,43"
3222,RAINFOREST,EQUIPOS_Y_SUMINISTROS_RF,HERRAMIENTAS VARIAS,A3.6 / 5 / 5.2,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"10106,43","10106,43"
3222,RAINFOREST,EQUIPOS_Y_SUMINISTROS_RF,SUMINISTROS DE PROYECTO,A3.6 / 5 / 5.3,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"37431,22","37431,22"
3222,RAINFOREST,EQUIPOS_Y_SUMINISTROS_RF,EQUIPOS DE PRODUCCIÓN,A3.6 / 5 / 5.3,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"37431,22","37431,22"
3222,RAINFOREST,EQUIPOS_Y_SUMINISTROS_RF,HERRAMIENTAS VARIAS,A3.6 / 5 / 5.3,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"37431,22","37431,22"
3121,RAINFOREST,GESTIÓN_DE_ÁREAS_PROTEGIDAS_RF,CAPACITADORES,A3.4 / 4 / 4.5,Fortalecimiento organizacional,1,"31191,34","31191,34"
3121,RAINFOREST,GESTIÓN_DE_ÁREAS_PROTEGIDAS_RF,LABORATORIO,A3.4 / 4 / 4.5,Fortalecimiento organizacional,1,"31191,34","31191,34"
3121,RAINFOREST,GESTIÓN_DE_ÁREAS_PROTEGIDAS_RF,PASAJES TERRESTRES NACIONALES,A3.4 / 4 / 4.5,Fortalecimiento organizacional,1,"25391,59","25391,59"
3121,RAINFOREST,GESTIÓN_DE_ÁREAS_PROTEGIDAS_RF,ALIMENTACIÓN / VÍVERES,A3.4 / 4 / 4.5,Fortalecimiento organizacional,1,"29630,13","29630,13"
3121,RAINFOREST,GESTIÓN_DE_ÁREAS_PROTEGIDAS_RF,ALQUILER DE SALÓN,A3.4 / 4 / 4.5,Fortalecimiento organizacional,1,"25391,59","25391,59"
3121,RAINFOREST,GESTIÓN_DE_ÁREAS_PROTEGIDAS_RF,EQUIPOS DE PRODUCCIÓN,A3.4 / 4 / 4.5,Fortalecimiento organizacional,1,"31191,34","31191,34"
3121,RAINFOREST,GESTIÓN_DE_ÁREAS_PROTEGIDAS_RF,HERRAMIENTAS VARIAS,A3.4 / 4 / 4.5,Fortalecimiento organizacional,1,"29616,34","29616,34"
3121,RAINFOREST,GESTIÓN_DE_ÁREAS_PROTEGIDAS_RF,MATERIAL DE CONSTRUCCIÓN,A3.4 / 4 / 4.5,Fortalecimiento organizacional,1,"31191,34","31191,34"
3121,RAINFOREST,GESTIÓN_DE_ÁREAS_PROTEGIDAS_RF,CERTIFICACIÓN ORGANICA,A3.4 / 4 / 4.5,Fortalecimiento organizacional,1,"31203,44","31203,44"
3121,RAINFOREST,VIAJES_RF,COMBUSTIBLE,A3.4 / 7 / 7.7,Fortalecimiento organizacional,1,"3876,06","3876,06"
3121,RAINFOREST,VIAJES_RF,VIÁTICOS,A3.4 / 7 / 7.7,Fortalecimiento organizacional,1,"1531,11","1531,11"
3121,RAINFOREST,VIAJES_RF,PASAJES TERRESTRES NACIONALES,A3.4 / 7 / 7.7,Fortalecimiento organizacional,1,"2342,1","2342,1"
3121,RAINFOREST,VIAJES_RF,PASAJES AÉREOS NACIONALES,A3.4 / 7 / 7.7,Fortalecimiento organizacional,1,"2729,99","2729,99"
3121,RAINFOREST,VIAJES_RF,HOSPEDAJE NACIONAL,A3.4 / 7 / 7.7,Fortalecimiento organizacional,1,"2399,24","2399,24"
3121,RAINFOREST,VIAJES_RF,ALQUILER DE VEHÍCULOS,A3.4 / 7 / 7.7,Fortalecimiento organizacional,1,"4583,99","4583,99"
3121,RAINFOREST,VIAJES_RF,"PAGO PONTÓN, PEAJES, ETC",A3.4 / 7 / 7.7,Fortalecimiento organizacional,1,"4292,78","4292,78"
3212,RAINFOREST,GESTIÓN_DE_ÁREAS_PROTEGIDAS_RF,CAPACITADORES,A3.7 / 4 / 4.5,Implementación de emprendimientos comunitarios de manejo de PFNM y otros recursos.,1,"31192,15","31192,15"
3212,RAINFOREST,GESTIÓN_DE_ÁREAS_PROTEGIDAS_RF,LABORATORIO,A3.7 / 4 / 4.5,Implementación de emprendimientos comunitarios de manejo de PFNM y otros recursos.,1,"31192,15","31192,15"
3212,RAINFOREST,GESTIÓN_DE_ÁREAS_PROTEGIDAS_RF,PASAJES TERRESTRES NACIONALES,A3.7 / 4 / 4.5,Implementación de emprendimientos comunitarios de manejo de PFNM y otros recursos.,1,"31192,15","31192,15"
3212,RAINFOREST,GESTIÓN_DE_ÁREAS_PROTEGIDAS_RF,ALIMENTACION TALLERES,A3.7 / 4 / 4.5,Implementación de emprendimientos comunitarios de manejo de PFNM y otros recursos.,1,"31061,72","31061,72"
3212,RAINFOREST,GESTIÓN_DE_ÁREAS_PROTEGIDAS_RF,ALQUILER DE SALÓN,A3.7 / 4 / 4.5,Implementación de emprendimientos comunitarios de manejo de PFNM y otros recursos.,1,"29992,15","29992,15"
3212,RAINFOREST,GESTIÓN_DE_ÁREAS_PROTEGIDAS_RF,EQUIPOS DE PRODUCCIÓN,A3.7 / 4 / 4.5,Implementación de emprendimientos comunitarios de manejo de PFNM y otros recursos.,1,"24832,15","24832,15"
3212,RAINFOREST,GESTIÓN_DE_ÁREAS_PROTEGIDAS_RF,HERRAMIENTAS VARIAS,A3.7 / 4 / 4.5,Implementación de emprendimientos comunitarios de manejo de PFNM y otros recursos.,1,"24674,65","24674,65"
3212,RAINFOREST,GESTIÓN_DE_ÁREAS_PROTEGIDAS_RF,MATERIAL DE CONSTRUCCIÓN,A3.7 / 4 / 4.5,Implementación de emprendimientos comunitarios de manejo de PFNM y otros recursos.,1,"31192,15","31192,15"
3212,RAINFOREST,GESTIÓN_DE_ÁREAS_PROTEGIDAS_RF,CERTIFICACIÓN ORGANICA,A3.7 / 4 / 4.5,Implementación de emprendimientos comunitarios de manejo de PFNM y otros recursos.,1,"31196,99","31196,99"
3212,RAINFOREST,VIAJES_RF,COMBUSTIBLE,A3.7 / 7 / 7.7,Viajes para personal de ACEAA para promover manejo sostenible de recursos naturales.,1,"2627,93","2627,93"
3212,RAINFOREST,VIAJES_RF,VIÁTICOS,A3.7 / 7 / 7.7,Viajes para personal de ACEAA para promover manejo sostenible de recursos naturales.,1,0,0
3212,RAINFOREST,VIAJES_RF,PASAJES TERRESTRES NACIONALES,A3.7 / 7 / 7.7,Viajes para personal de ACEAA para promover manejo sostenible de recursos naturales.,1,0,0
3212,RAINFOREST,VIAJES_RF,PASAJES AÉREOS NACIONALES,A3.7 / 7 / 7.7,Viajes para personal de ACEAA para promover manejo sostenible de recursos naturales.,1,0,0
3212,RAINFOREST,VIAJES_RF,HOSPEDAJE NACIONAL,A3.7 / 7 / 7.7,Viajes para personal de ACEAA para promover manejo sostenible de recursos naturales.,1,"935,78","935,78"
3212,RAINFOREST,VIAJES_RF,ALQUILER DE VEHÍCULOS,A3.7 / 7 / 7.7,Viajes para personal de ACEAA para promover manejo sostenible de recursos naturales.,1,"2975,78","2975,78"
3212,RAINFOREST,VIAJES_RF,"PAGO PONTÓN, PEAJES, ETC",A3.7 / 7 / 7.7,Viajes para personal de ACEAA para promover manejo sostenible de recursos naturales.,1,"1390,96","1390,96"
3311,BID_PV,TALLERES_BID_PV,TALLERES,213, Fortalecimiento de capacidades en gestión de negocios de PFNM.,1,20669,20669
3311,BID_PV,VIAJES_BID_PV,VIÁTICOS,213, Fortalecimiento de capacidades en gestión de negocios de PFNM.,1,10413,10413
3311,BID_PV,VIAJES_BID_PV,COMBUSTIBLE,213, Fortalecimiento de capacidades en gestión de negocios de PFNM.,1,9782,9782
3311,SUECIA_PV,VIAJES_SUECIA_PV,PASAJES AÉREOS NACIONALES,213,Fortalecimiento de capacidades en gestión de negocios de PFNM,1,18262,18262
3311,SUECIA_PV,VIAJES_SUECIA_PV,HOSPEDAJE NACIONAL,213,Fortalecimiento de capacidades en gestión de negocios de PFNM,1,425,425
3311,SUECIA_PV,COMUNICACIÓN_Y_DIFUSIÓN,IMPRESIONES,214,Fortalecimiento de capacidades en gestión de negocios de PFNM,1,18533,18533
3221,RE_WILD_2,EQUIPAMIENTO_REWILD,INSUMOS Y EQUIPAMIENTO,A 1.4 y A1.5,Equipos a insumos asociaciones de asaì y castaña,1,194000,194000
3221,RAINFOREST,TALLERES_Y_CAPACITACIONES_RF,CAPACITADORES,A3.5 / 6 / 6.3,"Promover la agregación de valor a partir de la construcción y funcionamiento de una planta procesadora de pulpa de frutos de palmeras, en base a un estudio de factibilidad que incluya el diseño de esquemas de suministro con las comunidades de las áreas protegidas y el establecimiento de una cadena de frío.",1,"7299,09","7299,09"
3221,RAINFOREST,TALLERES_Y_CAPACITACIONES_RF,SUMINISTROS DE OFICINA,A3.5 / 6 / 6.3,"Promover la agregación de valor a partir de la construcción y funcionamiento de una planta procesadora de pulpa de frutos de palmeras, en base a un estudio de factibilidad que incluya el diseño de esquemas de suministro con las comunidades de las áreas protegidas y el establecimiento de una cadena de frío.",1,"7299,09","7299,09"
3221,RAINFOREST,TALLERES_Y_CAPACITACIONES_RF,ALIMENTACIÓN / VÍVERES,A3.5 / 6 / 6.3,"Promover la agregación de valor a partir de la construcción y funcionamiento de una planta procesadora de pulpa de frutos de palmeras, en base a un estudio de factibilidad que incluya el diseño de esquemas de suministro con las comunidades de las áreas protegidas y el establecimiento de una cadena de frío.",1,"7299,09","7299,09"
3221,RAINFOREST,TALLERES_Y_CAPACITACIONES_RF,COMBUSTIBLE,A3.5 / 6 / 6.3,"Promover la agregación de valor a partir de la construcción y funcionamiento de una planta procesadora de pulpa de frutos de palmeras, en base a un estudio de factibilidad que incluya el diseño de esquemas de suministro con las comunidades de las áreas protegidas y el establecimiento de una cadena de frío.",1,"7299,09","7299,09"
3221,RAINFOREST,TALLERES_Y_CAPACITACIONES_RF,VIÁTICOS,A3.5 / 6 / 6.3,"Promover la agregación de valor a partir de la construcción y funcionamiento de una planta procesadora de pulpa de frutos de palmeras, en base a un estudio de factibilidad que incluya el diseño de esquemas de suministro con las comunidades de las áreas protegidas y el establecimiento de una cadena de frío.",1,"7299,09","7299,09"
3221,RAINFOREST,TALLERES_Y_CAPACITACIONES_RF,PASAJES TERRESTRES NACIONALES,A3.5 / 6 / 6.3,"Promover la agregación de valor a partir de la construcción y funcionamiento de una planta procesadora de pulpa de frutos de palmeras, en base a un estudio de factibilidad que incluya el diseño de esquemas de suministro con las comunidades de las áreas protegidas y el establecimiento de una cadena de frío.",1,"7299,09","7299,09"
3221,RAINFOREST,TALLERES_Y_CAPACITACIONES_RF,HOSPEDAJE NACIONAL,A3.5 / 6 / 6.3,"Promover la agregación de valor a partir de la construcción y funcionamiento de una planta procesadora de pulpa de frutos de palmeras, en base a un estudio de factibilidad que incluya el diseño de esquemas de suministro con las comunidades de las áreas protegidas y el establecimiento de una cadena de frío.",1,"7299,09","7299,09"
3221,RAINFOREST,TALLERES_Y_CAPACITACIONES_RF,ALQUILER DE VEHÍCULOS,A3.5 / 6 / 6.3,"Promover la agregación de valor a partir de la construcción y funcionamiento de una planta procesadora de pulpa de frutos de palmeras, en base a un estudio de factibilidad que incluya el diseño de esquemas de suministro con las comunidades de las áreas protegidas y el establecimiento de una cadena de frío.",1,"7299,09","7299,09"
3221,RAINFOREST,TALLERES_Y_CAPACITACIONES_RF,"PAGO PONTÓN, PEAJES, ETC",A3.5 / 6 / 6.3,"Promover la agregación de valor a partir de la construcción y funcionamiento de una planta procesadora de pulpa de frutos de palmeras, en base a un estudio de factibilidad que incluya el diseño de esquemas de suministro con las comunidades de las áreas protegidas y el establecimiento de una cadena de frío.",1,"7299,09","7299,09"
3221,RAINFOREST,TALLERES_Y_CAPACITACIONES_RF,ALQUILER DE SALÓN,A3.5 / 6 / 6.3,"Promover la agregación de valor a partir de la construcción y funcionamiento de una planta procesadora de pulpa de frutos de palmeras, en base a un estudio de factibilidad que incluya el diseño de esquemas de suministro con las comunidades de las áreas protegidas y el establecimiento de una cadena de frío.",1,"7299,09","7299,09"
3311,RAINFOREST,TALLERES_Y_CAPACITACIONES_RF,CAPACITADORES,A3.7 / 6 / 6.3,"Talleres en manejo sustentable del bosque, fortalecimiento organizacional, manejo administrativo, estrategias de mercado.",1,"7860,56","7860,56"
3311,RAINFOREST,TALLERES_Y_CAPACITACIONES_RF,SUMINISTROS DE OFICINA,A3.7 / 6 / 6.3,"Talleres en manejo sustentable del bosque, fortalecimiento organizacional, manejo administrativo, estrategias de mercado.",1,"5992,04","5992,04"
3311,RAINFOREST,TALLERES_Y_CAPACITACIONES_RF,ALIMENTACIÓN / VÍVERES,A3.7 / 6 / 6.3,"Talleres en manejo sustentable del bosque, fortalecimiento organizacional, manejo administrativo, estrategias de mercado.",1,"6364,41","6364,41"
3311,RAINFOREST,TALLERES_Y_CAPACITACIONES_RF,COMBUSTIBLE,A3.7 / 6 / 6.3,"Talleres en manejo sustentable del bosque, fortalecimiento organizacional, manejo administrativo, estrategias de mercado.",1,"7002,4","7002,4"
